+ go run ../tasks//go/rpc/server.go
2018/05/15 16:09:44 Serving RPC handler
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
2018/05/15 16:09:44 Hello World %!d(string=Stefanos) 
